Derivative ID,Fragment ID,Derivative Name,Fragment Name,Derivative Crystal,Fragment Crystal,Derivative Observation,Fragment Observation,SuCOS Average Score,SuCOS Feature Score,SuCOS Volume Score,Num Recapitulated Inspiration Features,Recapitulated Inspiration Feature Fraction,Num Shared Protein Interactions,Max Eyeball
33,159,A3207a,A0443a,A71EV2A-x3207,A71EV2A-x0443,A71EV2A-x3207_A_201_1_A71EV2A-x0526+A+147+1,A71EV2A-x0443_A_250_1_A71EV2A-x0526+A+147+1,0.4774142652366666,0.37859255207698916,0.576235978396344,2,0.5,0,
33,161,A3207a,A0514b,A71EV2A-x3207,A71EV2A-x0514,A71EV2A-x3207_A_201_1_A71EV2A-x0526+A+147+1,A71EV2A-x0514_A_250_1_A71EV2A-x3181+A+202+1,0.0,0.0,0.0,0,0.0,0,
37,1,A2454a,A0278b,A71EV2A-x2454,A71EV2A-x0278,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0278_A_147_1_A71EV2A-x0541+A+147+1,0.0,0.0,0.0,0,0.0,0,
37,4,A2454a,A0515b,A71EV2A-x2454,A71EV2A-x0515,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0515_A_147_1_A71EV2A-x0395+A+148+1,0.0,0.0,0.0,0,0.0,0,
37,6,A2454a,A0365a,A71EV2A-x2454,A71EV2A-x0365,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0365_A_201_1_A71EV2A-x0526+A+147+1,0.19448495440770805,0.05300730291415983,0.33596260590125626,0,0.0,2,
37,8,A2454a,A1084a,A71EV2A-x2454,A71EV2A-x1084,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1084_A_147_1_A71EV2A-x0488+A+147+1,0.0,0.0,0.0,0,0.0,0,
37,9,A2454a,A1081b,A71EV2A-x2454,A71EV2A-x1081,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1081_A_201_1_A71EV2A-x1081+A+201+1,0.0,0.0,0.0,0,0.0,0,
37,11,A2454a,A0487a,A71EV2A-x2454,A71EV2A-x0487,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0487_A_250_1_A71EV2A-x0526+A+147+1,0.660768177768174,0.46930519240540447,0.8522311631309436,2,0.4,0,YES
37,12,A2454a,A0309a,A71EV2A-x2454,A71EV2A-x0309,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0309_A_147_1_A71EV2A-x0486+A+147+1,0.0,0.0,0.0,0,0.0,0,
37,14,A2454a,A0237a,A71EV2A-x2454,A71EV2A-x0237,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0237_A_151_1_A71EV2A-x0526+A+147+1,0.2166040309335017,0.026274728533670005,0.40693333333333337,0,0.0,0,
37,15,A2454a,A1209a,A71EV2A-x2454,A71EV2A-x1209,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1209_A_151_1_A71EV2A-x0526+A+147+1,0.3103100300397403,0.014218163221152092,0.6064018968583285,0,0.0,0,
37,16,A2454a,A0836b,A71EV2A-x2454,A71EV2A-x0836,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0836_A_302_1_A71EV2A-x0526+A+147+1,0.0,0.0,0.0,0,0.0,0,
37,17,A2454a,A1148a,A71EV2A-x2454,A71EV2A-x1148,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1148_A_201_1_A71EV2A-x0526+A+147+1,0.4819168623065663,0.1771432908638752,0.7866904337492573,1,0.25,1,
37,18,A2454a,A0541a,A71EV2A-x2454,A71EV2A-x0541,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0541_A_147_1_A71EV2A-x0541+A+147+1,0.0,0.0,0.0,0,0.0,0,
37,19,A2454a,A0875b,A71EV2A-x2454,A71EV2A-x0875,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0875_A_147_1_A71EV2A-x0395+A+148+1,0.0,0.0,0.0,0,0.0,0,
37,20,A2454a,A0528b,A71EV2A-x2454,A71EV2A-x0528,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0528_A_201_1_A71EV2A-x3181+A+202+1,0.0,0.0,0.0,0,0.0,0,
37,21,A2454a,A0351a,A71EV2A-x2454,A71EV2A-x0351,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0351_A_301_1_A71EV2A-x0526+A+147+1,0.26555967447523887,0.033409425286355585,0.49770992366412214,0,0.0,2,
37,22,A2454a,A0922a,A71EV2A-x2454,A71EV2A-x0922,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0922_A_147_1_A71EV2A-x0526+A+147+1,0.2635169182907823,0.07548510114536115,0.45154873543620344,0,0.0,3,
37,23,A2454a,A0450a,A71EV2A-x2454,A71EV2A-x0450,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0450_A_201_1_A71EV2A-x0526+A+147+1,0.3041375205503715,0.06274011625547335,0.5455349248452697,0,0.0,2,
37,25,A2454a,A0229b,A71EV2A-x2454,A71EV2A-x0229,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0229_A_201_1_A71EV2A-x0541+A+147+1,0.0,0.0,0.0,0,0.0,0,
37,27,A2454a,A1019a,A71EV2A-x2454,A71EV2A-x1019,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1019_A_147_1_A71EV2A-x0526+A+147+1,0.24913485035627905,0.00686484001309155,0.49140486069946654,0,0.0,3,
37,31,A2454a,A1247a,A71EV2A-x2454,A71EV2A-x1247,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1247_A_246_1_A71EV2A-x0526+A+147+1,0.25741516886504623,0.014560941178368309,0.5002693965517242,0,0.0,3,
37,32,A2454a,A0739a,A71EV2A-x2454,A71EV2A-x0739,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0739_A_147_1_A71EV2A-x0526+A+147+1,0.20834407114684295,0.0981996132788411,0.3184885290148448,0,0.0,1,
37,34,A2454a,A1145a,A71EV2A-x2454,A71EV2A-x1145,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1145_A_147_1_A71EV2A-x3181+A+202+1,0.0,0.0,0.0,0,0.0,0,
37,35,A2454a,A0900a,A71EV2A-x2454,A71EV2A-x0900,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0900_A_147_1_A71EV2A-x0900+A+147+1,0.0,0.0,0.0,0,0.0,0,
37,36,A2454a,A0719b,A71EV2A-x2454,A71EV2A-x0719,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0719_A_201_1_A71EV2A-x3181+A+202+1,0.0,0.0,0.0,0,0.0,0,
37,38,A2454a,A0395b,A71EV2A-x2454,A71EV2A-x0395,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0395_A_148_1_A71EV2A-x0395+A+148+1,0.0,0.0,0.0,0,0.0,0,
37,39,A2454a,A0375c,A71EV2A-x2454,A71EV2A-x0375,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0375_A_147_1_A71EV2A-x0395+A+148+1,0.0,0.0,0.0,0,0.0,0,
37,42,A2454a,A0379a,A71EV2A-x2454,A71EV2A-x0379,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0379_A_147_1_A71EV2A-x0379+A+147+1,0.0,0.0,0.0,0,0.0,0,
37,43,A2454a,A1146a,A71EV2A-x2454,A71EV2A-x1146,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1146_A_147_1_A71EV2A-x3181+A+202+1,0.0,0.0,0.0,0,0.0,0,
37,46,A2454a,A0207a,A71EV2A-x2454,A71EV2A-x0207,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0207_A_151_1_A71EV2A-x0526+A+147+1,0.30818968983537465,0.15079567923022066,0.46558370044052866,0,0.0,0,
37,47,A2454a,A1180a,A71EV2A-x2454,A71EV2A-x1180,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1180_A_151_1_A71EV2A-x0526+A+147+1,0.0,0.0,0.0,0,0.0,0,
37,48,A2454a,A0228a,A71EV2A-x2454,A71EV2A-x0228,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0228_A_147_1_A71EV2A-x0525+A+246+1,0.0,0.0,0.0,0,0.0,0,
37,49,A2454a,A1169a,A71EV2A-x2454,A71EV2A-x1169,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1169_A_151_1_A71EV2A-x0526+A+147+1,0.3036062166963882,0.004571376970207414,0.602641056422569,0,0.0,0,
37,50,A2454a,A0812a,A71EV2A-x2454,A71EV2A-x0812,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0812_A_147_1_A71EV2A-x0526+A+147+1,0.29200780662159426,0.047845400477231105,0.5361702127659574,0,0.0,1,
37,51,A2454a,A0926a,A71EV2A-x2454,A71EV2A-x0926,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0926_A_250_1_A71EV2A-x0526+A+147+1,0.20274977871596236,0.0007376526700199469,0.40476190476190477,0,0.0,0,
37,54,A2454a,A0333a,A71EV2A-x2454,A71EV2A-x0333,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0333_A_201_1_A71EV2A-x3181+A+202+1,0.0,0.0,0.0,0,0.0,0,
37,55,A2454a,A0432a,A71EV2A-x2454,A71EV2A-x0432,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0432_A_147_1_A71EV2A-x0432+A+147+1,0.0,0.0,0.0,0,0.0,0,
37,56,A2454a,A0375b,A71EV2A-x2454,A71EV2A-x0375,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0375_A_301_1_A71EV2A-x0526+A+147+1,0.4222007656238937,0.1118885778799118,0.7325129533678756,0,0.0,0,
37,57,A2454a,A1105a,A71EV2A-x2454,A71EV2A-x1105,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1105_A_147_1_A71EV2A-x0395+A+148+1,0.0,0.0,0.0,0,0.0,0,
37,60,A2454a,A0571a,A71EV2A-x2454,A71EV2A-x0571,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0571_A_147_1_A71EV2A-x0517+A+147+1,0.0,0.0,0.0,0,0.0,0,
37,61,A2454a,A0239a,A71EV2A-x2454,A71EV2A-x0239,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0239_A_147_1_A71EV2A-x0486+A+147+1,0.0,0.0,0.0,0,0.0,0,
37,62,A2454a,A1080a,A71EV2A-x2454,A71EV2A-x1080,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1080_A_201_1_A71EV2A-x0526+A+147+1,0.1023198431449159,0.0007006773952956221,0.2039390088945362,0,0.0,1,
37,63,A2454a,A1255a,A71EV2A-x2454,A71EV2A-x1255,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1255_B_201_1_A71EV2A-x0526+A+147+1,0.250546274635373,0.012217588443419114,0.48887496082732684,0,0.0,0,
37,64,A2454a,A0152b,A71EV2A-x2454,A71EV2A-x0152,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0152_A_201_1_A71EV2A-x0395+A+148+1,0.0,0.0,0.0,0,0.0,0,
37,66,A2454a,A0517a,A71EV2A-x2454,A71EV2A-x0517,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0517_A_147_1_A71EV2A-x0517+A+147+1,0.0,0.0,0.0,0,0.0,0,
37,67,A2454a,A1293a,A71EV2A-x2454,A71EV2A-x1293,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1293_A_151_1_A71EV2A-x0395+A+148+1,0.0,0.0,0.0,0,0.0,0,
37,68,A2454a,A0554a,A71EV2A-x2454,A71EV2A-x0554,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0554_A_201_1_A71EV2A-x0526+A+147+1,0.6733364841975237,0.49699554904020865,0.8496774193548386,3,0.5,4,YES
37,71,A2454a,A0514a,A71EV2A-x2454,A71EV2A-x0514,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0514_B_151_1_A71EV2A-x0526+A+147+1,0.3157633992806426,0.0206761622585391,0.6108506363027462,0,0.0,0,
37,72,A2454a,A0911a,A71EV2A-x2454,A71EV2A-x0911,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0911_A_147_1_A71EV2A-x0526+A+147+1,0.0,0.0,0.0,0,0.0,0,
37,75,A2454a,A0469a,A71EV2A-x2454,A71EV2A-x0469,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0469_A_147_1_A71EV2A-x0525+A+246+1,0.0,0.0,0.0,0,0.0,0,
37,76,A2454a,A0446a,A71EV2A-x2454,A71EV2A-x0446,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0446_A_147_1_A71EV2A-x0526+A+147+1,0.30798771121351765,0.0,0.6159754224270353,0,0.0,1,
37,79,A2454a,A0305a,A71EV2A-x2454,A71EV2A-x0305,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0305_A_147_1_A71EV2A-x0541+A+147+1,0.0,0.0,0.0,0,0.0,0,
37,81,A2454a,A0515a,A71EV2A-x2454,A71EV2A-x0515,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0515_A_201_1_A71EV2A-x0526+A+147+1,0.35761433827657924,0.03506213605353689,0.6801665404996216,0,0.0,2,
37,82,A2454a,A0556a,A71EV2A-x2454,A71EV2A-x0556,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0556_A_147_1_A71EV2A-x0526+A+147+1,0.2967474812849491,0.17047553058185644,0.4230194319880418,0,0.0,1,
37,83,A2454a,A0884a,A71EV2A-x2454,A71EV2A-x0884,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0884_A_147_1_A71EV2A-x0526+A+147+1,0.6502762738159897,0.5252682867103756,0.7752842609216039,3,0.5,3,YES
37,84,A2454a,A0278a,A71EV2A-x2454,A71EV2A-x0278,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0278_A_201_1_A71EV2A-x0525+A+246+1,0.0,0.0,0.0,0,0.0,0,
37,86,A2454a,A0488a,A71EV2A-x2454,A71EV2A-x0488,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0488_A_147_1_A71EV2A-x0488+A+147+1,0.0,0.0,0.0,0,0.0,0,
37,87,A2454a,A1081a,A71EV2A-x2454,A71EV2A-x1081,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1081_A_147_1_A71EV2A-x0488+A+147+1,0.0,0.0,0.0,0,0.0,0,
37,88,A2454a,A1292a,A71EV2A-x2454,A71EV2A-x1292,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1292_A_151_1_A71EV2A-x0526+A+147+1,0.42073900141895726,0.24577364402553295,0.5957043588123816,1,0.2,0,
37,89,A2454a,A0428a,A71EV2A-x2454,A71EV2A-x0428,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0428_A_147_1_A71EV2A-x0541+A+147+1,0.0,0.0,0.0,0,0.0,0,
37,90,A2454a,A0691a,A71EV2A-x2454,A71EV2A-x0691,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0691_A_201_1_A71EV2A-x0541+A+147+1,0.0,0.0,0.0,0,0.0,0,
37,92,A2454a,A0875a,A71EV2A-x2454,A71EV2A-x0875,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0875_A_201_1_A71EV2A-x0526+A+147+1,0.16491077960894104,0.00043967945496933435,0.3293818797629128,0,0.0,1,
37,93,A2454a,A1148b,A71EV2A-x2454,A71EV2A-x1148,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1148_A_147_1_A71EV2A-x0395+A+148+1,0.0,0.0,0.0,0,0.0,0,
37,95,A2454a,A0229a,A71EV2A-x2454,A71EV2A-x0229,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0229_A_147_1_A71EV2A-x0525+A+246+1,0.0,0.0,0.0,0,0.0,0,
37,96,A2454a,A0528a,A71EV2A-x2454,A71EV2A-x0528,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0528_A_147_1_A71EV2A-x0526+A+147+1,0.37665490191011397,0.19252549009473777,0.5607843137254902,0,0.0,2,
37,97,A2454a,A0416a,A71EV2A-x2454,A71EV2A-x0416,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0416_A_147_1_A71EV2A-x0526+A+147+1,0.2831901620745399,0.1332120073173966,0.4331683168316832,1,0.16666666666666666,3,
37,98,A2454a,A0351b,A71EV2A-x2454,A71EV2A-x0351,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0351_A_302_1_A71EV2A-x3181+A+202+1,0.0,0.0,0.0,0,0.0,0,
37,100,A2454a,A0354a,A71EV2A-x2454,A71EV2A-x0354,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0354_A_147_1_A71EV2A-x0541+A+147+1,0.0,0.0,0.0,0,0.0,0,
37,101,A2454a,A0332a,A71EV2A-x2454,A71EV2A-x0332,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0332_A_147_1_A71EV2A-x0541+A+147+1,0.0,0.0,0.0,0,0.0,0,
37,103,A2454a,A0836a,A71EV2A-x2454,A71EV2A-x0836,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0836_A_301_1_A71EV2A-x0526+A+147+1,0.2285450287183955,0.025976686821640983,0.43111337061515,0,0.0,3,
37,104,A2454a,A0188a,A71EV2A-x2454,A71EV2A-x0188,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0188_A_147_1_A71EV2A-x0541+A+147+1,0.0,0.0,0.0,0,0.0,0,
37,105,A2454a,A0351c,A71EV2A-x2454,A71EV2A-x0351,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0351_A_201_1_A71EV2A-x0432+A+147+1,0.0,0.0,0.0,0,0.0,0,
37,106,A2454a,A0473a,A71EV2A-x2454,A71EV2A-x0473,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0473_A_147_1_A71EV2A-x0526+A+147+1,0.0,0.0,0.0,0,0.0,0,
37,108,A2454a,A0717a,A71EV2A-x2454,A71EV2A-x0717,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0717_A_147_1_A71EV2A-x0541+A+147+1,0.0,0.0,0.0,0,0.0,0,
37,109,A2454a,A0269a,A71EV2A-x2454,A71EV2A-x0269,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0269_A_147_1_A71EV2A-x0395+A+148+1,0.0,0.0,0.0,0,0.0,0,
37,111,A2454a,A1128a,A71EV2A-x2454,A71EV2A-x1128,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1128_A_147_1_A71EV2A-x0900+A+147+1,0.0,0.0,0.0,0,0.0,0,
37,112,A2454a,A0853a,A71EV2A-x2454,A71EV2A-x0853,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0853_A_147_1_A71EV2A-x0526+A+147+1,0.0,0.0,0.0,0,0.0,0,
37,114,A2454a,A0732a,A71EV2A-x2454,A71EV2A-x0732,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0732_A_201_1_A71EV2A-x0526+A+147+1,0.3988105857865316,0.2889490077971178,0.5086721637759455,1,0.14285714285714285,3,
37,115,A2454a,A0501b,A71EV2A-x2454,A71EV2A-x0501,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0501_A_152_1_A71EV2A-x0526+A+147+1,0.37285857432191033,0.07077431950301692,0.6749428291408037,0,0.0,2,
37,116,A2454a,A0310a,A71EV2A-x2454,A71EV2A-x0310,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0310_A_147_1_A71EV2A-x0526+A+147+1,0.5669663609481789,0.43604927741969773,0.69788344447666,3,0.6,3,YES
37,117,A2454a,A0359a,A71EV2A-x2454,A71EV2A-x0359,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0359_A_147_1_A71EV2A-x0525+A+246+1,0.0,0.0,0.0,0,0.0,0,
37,118,A2454a,A0566a,A71EV2A-x2454,A71EV2A-x0566,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0566_A_147_1_A71EV2A-x0526+A+147+1,0.48643935934327437,0.2179799072506349,0.7548988114359139,1,0.14285714285714285,2,NO
37,120,A2454a,A1140a,A71EV2A-x2454,A71EV2A-x1140,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1140_A_147_1_A71EV2A-x0526+A+147+1,0.20549637677523713,0.08097964739057917,0.3300131061598951,0,0.0,3,
37,121,A2454a,A1109a,A71EV2A-x2454,A71EV2A-x1109,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1109_A_147_1_A71EV2A-x0395+A+148+1,0.0,0.0,0.0,0,0.0,0,
37,123,A2454a,A0608a,A71EV2A-x2454,A71EV2A-x0608,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0608_A_147_1_A71EV2A-x0486+A+147+1,0.0,0.0,0.0,0,0.0,0,
37,124,A2454a,A1145b,A71EV2A-x2454,A71EV2A-x1145,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1145_A_201_1_A71EV2A-x0395+A+148+1,0.0,0.0,0.0,0,0.0,0,
37,126,A2454a,A0831a,A71EV2A-x2454,A71EV2A-x0831,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0831_A_147_1_A71EV2A-x0395+A+148+1,0.0,0.0,0.0,0,0.0,0,
37,127,A2454a,A0525a,A71EV2A-x2454,A71EV2A-x0525,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0525_A_246_1_A71EV2A-x0525+A+246+1,0.0,0.0,0.0,0,0.0,0,
37,128,A2454a,A0395a,A71EV2A-x2454,A71EV2A-x0395,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0395_A_147_1_A71EV2A-x0395+A+148+1,0.0,0.0,0.0,0,0.0,0,
37,129,A2454a,A0719a,A71EV2A-x2454,A71EV2A-x0719,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0719_A_301_1_A71EV2A-x0526+A+147+1,0.3276266297028823,0.16611958867042673,0.48913367073533787,0,0.0,3,
37,130,A2454a,A0412a,A71EV2A-x2454,A71EV2A-x0412,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0412_A_147_1_A71EV2A-x0412+A+147+1,0.0,0.0,0.0,0,0.0,0,
37,131,A2454a,A0375a,A71EV2A-x2454,A71EV2A-x0375,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0375_A_201_1_A71EV2A-x0526+A+147+1,0.0008106355382619945,0.0,0.001621271076523989,0,0.0,0,
37,132,A2454a,A1105b,A71EV2A-x2454,A71EV2A-x1105,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1105_A_148_1_A71EV2A-x0395+A+148+1,0.0,0.0,0.0,0,0.0,0,
37,133,A2454a,A0202a,A71EV2A-x2454,A71EV2A-x0202,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0202_A_147_1_A71EV2A-x0395+A+148+1,0.0,0.0,0.0,0,0.0,0,
37,134,A2454a,A0540a,A71EV2A-x2454,A71EV2A-x0540,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0540_A_147_1_A71EV2A-x0525+A+246+1,0.0,0.0,0.0,0,0.0,0,
37,135,A2454a,A0437a,A71EV2A-x2454,A71EV2A-x0437,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0437_A_250_1_A71EV2A-x0526+A+147+1,0.24685303490708763,0.00673924516962546,0.48696682464454977,0,0.0,0,
37,136,A2454a,A1180b,A71EV2A-x2454,A71EV2A-x1180,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1180_B_151_1_A71EV2A-x0526+A+147+1,0.43502769702709254,0.13233009883976624,0.7377252952144189,0,0.0,0,
37,139,A2454a,A0586a,A71EV2A-x2454,A71EV2A-x0586,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0586_A_147_1_A71EV2A-x0541+A+147+1,0.0,0.0,0.0,0,0.0,0,
37,141,A2454a,A0497a,A71EV2A-x2454,A71EV2A-x0497,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0497_A_147_1_A71EV2A-x0395+A+148+1,0.0,0.0,0.0,0,0.0,0,
37,142,A2454a,A0526a,A71EV2A-x2454,A71EV2A-x0526,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0526_A_147_1_A71EV2A-x0526+A+147+1,0.0,0.0,0.0,0,0.0,0,
37,143,A2454a,A0451a,A71EV2A-x2454,A71EV2A-x0451,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0451_A_201_1_A71EV2A-x0526+A+147+1,0.4472731497658935,0.17615719677786346,0.7183891027539235,1,0.16666666666666666,2,
37,144,A2454a,A0396a,A71EV2A-x2454,A71EV2A-x0396,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0396_A_147_1_A71EV2A-x0396+A+147+1,0.0,0.0,0.0,0,0.0,0,
37,146,A2454a,A0554b,A71EV2A-x2454,A71EV2A-x0554,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0554_A_147_1_A71EV2A-x0554+A+147+1,0.0,0.0,0.0,0,0.0,0,
37,148,A2454a,A0387a,A71EV2A-x2454,A71EV2A-x0387,A71EV2A-x2454_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0387_A_151_1_A71EV2A-x0526+A+147+1,0.4098682615296551,0.3217148928825758,0.4980216301767344,1,0.14285714285714285,0,
